,Cement,Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,Log(Cement),Cement^2,SQRT(Slag),Slag^2,SQRT(Fly Ash),Fly Ash^2,Log(Water),Water^2,SQRT(Superplasticizer),Superplasticizer^2,Log(Coarse Aggregate),Coarse Aggregate^2,Log(Fine Aggregate),Fine Aggregate^2,Log(Age),Age^2,Slag/Cement,Fly Ash/Cement,Cement/Water,Superplasticizer/Cement,Cement/Coarse Aggregate,Cement/Fine Aggregate,Slag/Water,Slag/Coarse Aggregate,Slag/Fine Aggregate,Fly Ash/Water,Fly Ash/Coarse Aggregate,Fly Ash/Fine Aggregate,Superplasticizer/Water,Water/Coarse Aggregate,Water/Fine Aggregate,Superplasticizer/Coarse Aggregate,Superplasticizer/Fine Aggregate,Coarse Aggregate/Fine Aggregate,Age = 28 Days,Age > 28 Days,Age = 28 Days * Cement,Age > 28 Days * Cement,Age = 28 Days * Slag,Age > 28 Days * Slag,Age = 28 Days * Fly Ash,Age > 28 Days * Fly Ash,Age = 28 Days * Water,Age > 28 Days * Water,Age = 28 Days * Superplasticizer,Age > 28 Days * Superplasticizer,Age = 28 Days * Coarse Aggregate,Age > 28 Days * Coarse Aggregate,Age = 28 Days * Fine Aggregate,Age > 28 Days * Fine Aggregate,Age = 28 Days * Log(Cement),Age > 28 Days * Log(Cement),Age = 28 Days * Cement^2,Age > 28 Days * Cement^2,Age = 28 Days * SQRT(Slag),Age > 28 Days * SQRT(Slag),Age = 28 Days * Slag^2,Age > 28 Days * Slag^2,Age = 28 Days * SQRT(Fly Ash),Age > 28 Days * SQRT(Fly Ash),Age = 28 Days * Fly Ash^2,Age > 28 Days * Fly Ash^2,Age = 28 Days * Log(Water),Age > 28 Days * Log(Water),Age = 28 Days * Water^2,Age > 28 Days * Water^2,Age = 28 Days * SQRT(Superplasticizer),Age > 28 Days * SQRT(Superplasticizer),Age = 28 Days * Superplasticizer^2,Age > 28 Days * Superplasticizer^2,Age = 28 Days * Log(Coarse Aggregate),Age > 28 Days * Log(Coarse Aggregate),Age = 28 Days * Coarse Aggregate^2,Age > 28 Days * Coarse Aggregate^2,Age = 28 Days * Log(Fine Aggregate),Age > 28 Days * Log(Fine Aggregate),Age = 28 Days * Fine Aggregate^2,Age > 28 Days * Fine Aggregate^2,Age = 28 Days * Slag/Cement,Age > 28 Days * Slag/Cement,Age = 28 Days * Fly Ash/Cement,Age > 28 Days * Fly Ash/Cement,Age = 28 Days * Cement/Water,Age > 28 Days * Cement/Water,Age = 28 Days * Superplasticizer/Cement,Age > 28 Days * Superplasticizer/Cement,Age = 28 Days * Cement/Coarse Aggregate,Age > 28 Days * Cement/Coarse Aggregate,Age = 28 Days * Cement/Fine Aggregate,Age > 28 Days * Cement/Fine Aggregate,Age = 28 Days * Slag/Water,Age > 28 Days * Slag/Water,Age = 28 Days * Slag/Coarse Aggregate,Age > 28 Days * Slag/Coarse Aggregate,Age = 28 Days * Slag/Fine Aggregate,Age > 28 Days * Slag/Fine Aggregate,Age = 28 Days * Fly Ash/Water,Age > 28 Days * Fly Ash/Water,Age = 28 Days * Fly Ash/Coarse Aggregate,Age > 28 Days * Fly Ash/Coarse Aggregate,Age = 28 Days * Fly Ash/Fine Aggregate,Age > 28 Days * Fly Ash/Fine Aggregate,Age = 28 Days * Superplasticizer/Water,Age > 28 Days * Superplasticizer/Water,Age = 28 Days * Water/Coarse Aggregate,Age > 28 Days * Water/Coarse Aggregate,Age = 28 Days * Water/Fine Aggregate,Age > 28 Days * Water/Fine Aggregate,Age = 28 Days * Superplasticizer/Coarse Aggregate,Age > 28 Days * Superplasticizer/Coarse Aggregate,Age = 28 Days * Superplasticizer/Fine Aggregate,Age > 28 Days * Superplasticizer/Fine Aggregate,Age = 28 Days * Coarse Aggregate/Fine Aggregate,Age > 28 Days * Coarse Aggregate/Fine Aggregate,Strength
236,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100,5.200594278019421,32898.704399999995,0.0,0.0,12.923234889144435,27892.340099999998,5.1333837593553096,28760.7681,2.749545416973504,57.1536,6.961864604629169,1114291.3599999999,6.6564694217216465,604972.84,4.605170185988092,10000,0.0,0.9207740654978498,1.0695206085264461,0.04168044988422097,0.17182644941265632,0.2331961943944459,0.0,0.0,0.0,0.98478683884663,0.1582133383857522,0.21472100797120083,0.044578100123828054,0.1606574460022736,0.21803805605554127,0.007161803713527852,0.009719722293648753,1.3571612239650295,0,1,0.0,181.38,0.0,0.0,0.0,167.01,0.0,169.59,0.0,7.56,0.0,1055.6,0.0,777.8,0.0,5.200594278019421,0.0,32898.704399999995,0.0,0.0,0.0,0.0,0.0,12.923234889144435,0.0,27892.340099999998,0.0,5.1333837593553096,0.0,28760.7681,0.0,2.749545416973504,0.0,57.1536,0.0,6.961864604629169,0.0,1114291.3599999999,0.0,6.6564694217216465,0.0,604972.84,0.0,0.0,0.0,0.9207740654978498,0.0,1.0695206085264461,0.0,0.04168044988422097,0.0,0.17182644941265632,0.0,0.2331961943944459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98478683884663,0.0,0.1582133383857522,0.0,0.21472100797120083,0.0,0.044578100123828054,0.0,0.1606574460022736,0.0,0.21803805605554127,0.0,0.007161803713527852,0.0,0.009719722293648753,0.0,1.3571612239650295,45.3675208
237,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3,5.204226443148441,33138.56159999999,6.723838189605696,2043.9441000000002,11.044002897500524,14876.6809,5.137032968819882,28971.444100000004,2.8618176042508368,67.0761,6.965457989110426,1122328.36,6.660126905987529,609414.4225,1.0986122886681098,9,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3153403599999995
238,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14,5.204226443148441,33138.56159999999,6.723838189605696,2043.9441000000002,11.044002897500524,14876.6809,5.137032968819882,28971.444100000004,2.8618176042508368,67.0761,6.965457989110426,1122328.36,6.660126905987529,609414.4225,2.6390573296152584,196,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.504756439999998
239,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28,5.204226443148441,33138.56159999999,6.723838189605696,2043.9441000000002,11.044002897500524,14876.6809,5.137032968819882,28971.444100000004,2.8618176042508368,67.0761,6.965457989110426,1122328.36,6.660126905987529,609414.4225,3.332204510175204,784,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,1,0,182.04,0.0,45.21,0.0,121.97,0.0,170.21,0.0,8.19,0.0,1059.4,0.0,780.65,0.0,5.204226443148441,0.0,33138.56159999999,0.0,6.723838189605696,0.0,2043.9441000000002,0.0,11.044002897500524,0.0,14876.6809,0.0,5.137032968819882,0.0,28971.444100000004,0.0,2.8618176042508368,0.0,67.0761,0.0,6.965457989110426,0.0,1122328.36,0.0,6.660126905987529,0.0,609414.4225,0.0,0.24835201054713252,0.0,0.670017578554164,0.0,1.0695023794136653,0.0,0.044990112063282794,0.0,0.17183311308287708,0.0,0.2331902901428297,0.0,0.26561306621232594,0.0,0.042675099112705304,0.0,0.05791327739704093,0.0,0.7165853945126608,0.0,0.11513120634321312,0.0,0.15624159354384168,0.0,0.0481170319017684,0.0,0.16066641495185954,0.0,0.21803625184141423,0.0,0.007730791013781385,0.0,0.010491257285595338,0.0,1.3570742330109526,0.0,31.2677366
240,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56,5.204226443148441,33138.56159999999,6.723838189605696,2043.9441000000002,11.044002897500524,14876.6809,5.137032968819882,28971.444100000004,2.8618176042508368,67.0761,6.965457989110426,1122328.36,6.660126905987529,609414.4225,4.02535169073515,3136,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,0,1,0.0,182.04,0.0,45.21,0.0,121.97,0.0,170.21,0.0,8.19,0.0,1059.4,0.0,780.65,0.0,5.204226443148441,0.0,33138.56159999999,0.0,6.723838189605696,0.0,2043.9441000000002,0.0,11.044002897500524,0.0,14876.6809,0.0,5.137032968819882,0.0,28971.444100000004,0.0,2.8618176042508368,0.0,67.0761,0.0,6.965457989110426,0.0,1122328.36,0.0,6.660126905987529,0.0,609414.4225,0.0,0.24835201054713252,0.0,0.670017578554164,0.0,1.0695023794136653,0.0,0.044990112063282794,0.0,0.17183311308287708,0.0,0.2331902901428297,0.0,0.26561306621232594,0.0,0.042675099112705304,0.0,0.05791327739704093,0.0,0.7165853945126608,0.0,0.11513120634321312,0.0,0.15624159354384168,0.0,0.0481170319017684,0.0,0.16066641495185954,0.0,0.21803625184141423,0.0,0.007730791013781385,0.0,0.010491257285595338,0.0,1.3570742330109526,43.49904084
241,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100,5.204226443148441,33138.56159999999,6.723838189605696,2043.9441000000002,11.044002897500524,14876.6809,5.137032968819882,28971.444100000004,2.8618176042508368,67.0761,6.965457989110426,1122328.36,6.660126905987529,609414.4225,4.605170185988092,10000,0.24835201054713252,0.670017578554164,1.0695023794136653,0.044990112063282794,0.17183311308287708,0.2331902901428297,0.26561306621232594,0.042675099112705304,0.05791327739704093,0.7165853945126608,0.11513120634321312,0.15624159354384168,0.0481170319017684,0.16066641495185954,0.21803625184141423,0.007730791013781385,0.010491257285595338,1.3570742330109526,0,1,0.0,182.04,0.0,45.21,0.0,121.97,0.0,170.21,0.0,8.19,0.0,1059.4,0.0,780.65,0.0,5.204226443148441,0.0,33138.56159999999,0.0,6.723838189605696,0.0,2043.9441000000002,0.0,11.044002897500524,0.0,14876.6809,0.0,5.137032968819882,0.0,28971.444100000004,0.0,2.8618176042508368,0.0,67.0761,0.0,6.965457989110426,0.0,1122328.36,0.0,6.660126905987529,0.0,609414.4225,0.0,0.24835201054713252,0.0,0.670017578554164,0.0,1.0695023794136653,0.0,0.044990112063282794,0.0,0.17183311308287708,0.0,0.2331902901428297,0.0,0.26561306621232594,0.0,0.042675099112705304,0.0,0.05791327739704093,0.0,0.7165853945126608,0.0,0.11513120634321312,0.0,0.15624159354384168,0.0,0.0481170319017684,0.0,0.16066641495185954,0.0,0.21803625184141423,0.0,0.007730791013781385,0.0,0.010491257285595338,0.0,1.3570742330109526,48.67011084
242,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14,5.129188403540065,28520.4544,6.497691897897283,1782.5284,11.146748404803978,15438.0625,5.0646814625133425,25068.388900000005,3.2908965343808667,117.2889,6.985456786645989,1168128.64,6.679787610302435,633854.8225,2.6390573296152584,196,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5111316
243,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28,5.129188403540065,28520.4544,6.497691897897283,1782.5284,11.146748404803978,15438.0625,5.0646814625133425,25068.388900000005,3.2908965343808667,117.2889,6.985456786645989,1168128.64,6.679787610302435,633854.8225,3.332204510175204,784,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,1,0,168.88,0.0,42.22,0.0,124.25,0.0,158.33,0.0,10.83,0.0,1080.8,0.0,796.15,0.0,5.129188403540065,0.0,28520.4544,0.0,6.497691897897283,0.0,1782.5284,0.0,11.146748404803978,0.0,15438.0625,0.0,5.0646814625133425,0.0,25068.388900000005,0.0,3.2908965343808667,0.0,117.2889,0.0,6.985456786645989,0.0,1168128.64,0.0,6.679787610302435,0.0,633854.8225,0.0,0.25,0.0,0.7357295120795831,0.0,1.066632981746984,0.0,0.06412837517764093,0.0,0.15625462620281275,0.0,0.21212083150160146,0.0,0.266658245436746,0.0,0.03906365655070319,0.0,0.053030207875400366,0.0,0.7847533632286995,0.0,0.11496113989637306,0.0,0.15606355586258872,0.0,0.06840144003031642,0.0,0.1464933382679497,0.0,0.19886955975632734,0.0,0.010020355292376019,0.0,0.013602964265527854,0.0,1.3575331281793632,0.0,31.11605188
244,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56,5.129188403540065,28520.4544,6.497691897897283,1782.5284,11.146748404803978,15438.0625,5.0646814625133425,25068.388900000005,3.2908965343808667,117.2889,6.985456786645989,1168128.64,6.679787610302435,633854.8225,4.02535169073515,3136,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,0,1,0.0,168.88,0.0,42.22,0.0,124.25,0.0,158.33,0.0,10.83,0.0,1080.8,0.0,796.15,0.0,5.129188403540065,0.0,28520.4544,0.0,6.497691897897283,0.0,1782.5284,0.0,11.146748404803978,0.0,15438.0625,0.0,5.0646814625133425,0.0,25068.388900000005,0.0,3.2908965343808667,0.0,117.2889,0.0,6.985456786645989,0.0,1168128.64,0.0,6.679787610302435,0.0,633854.8225,0.0,0.25,0.0,0.7357295120795831,0.0,1.066632981746984,0.0,0.06412837517764093,0.0,0.15625462620281275,0.0,0.21212083150160146,0.0,0.266658245436746,0.0,0.03906365655070319,0.0,0.053030207875400366,0.0,0.7847533632286995,0.0,0.11496113989637306,0.0,0.15606355586258872,0.0,0.06840144003031642,0.0,0.1464933382679497,0.0,0.19886955975632734,0.0,0.010020355292376019,0.0,0.013602964265527854,0.0,1.3575331281793632,39.14844728
245,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,100,5.129188403540065,28520.4544,6.497691897897283,1782.5284,11.146748404803978,15438.0625,5.0646814625133425,25068.388900000005,3.2908965343808667,117.2889,6.985456786645989,1168128.64,6.679787610302435,633854.8225,4.605170185988092,10000,0.25,0.7357295120795831,1.066632981746984,0.06412837517764093,0.15625462620281275,0.21212083150160146,0.266658245436746,0.03906365655070319,0.053030207875400366,0.7847533632286995,0.11496113989637306,0.15606355586258872,0.06840144003031642,0.1464933382679497,0.19886955975632734,0.010020355292376019,0.013602964265527854,1.3575331281793632,0,1,0.0,168.88,0.0,42.22,0.0,124.25,0.0,158.33,0.0,10.83,0.0,1080.8,0.0,796.15,0.0,5.129188403540065,0.0,28520.4544,0.0,6.497691897897283,0.0,1782.5284,0.0,11.146748404803978,0.0,15438.0625,0.0,5.0646814625133425,0.0,25068.388900000005,0.0,3.2908965343808667,0.0,117.2889,0.0,6.985456786645989,0.0,1168128.64,0.0,6.679787610302435,0.0,633854.8225,0.0,0.25,0.0,0.7357295120795831,0.0,1.066632981746984,0.0,0.06412837517764093,0.0,0.15625462620281275,0.0,0.21212083150160146,0.0,0.266658245436746,0.0,0.03906365655070319,0.0,0.053030207875400366,0.0,0.7847533632286995,0.0,0.11496113989637306,0.0,0.15606355586258872,0.0,0.06840144003031642,0.0,0.1464933382679497,0.0,0.19886955975632734,0.0,0.010020355292376019,0.0,0.013602964265527854,0.0,1.3575331281793632,48.15300384
246,290.35,0.0,96.18,168.08,9.41,961.18,865.0,14,5.671087091818059,84303.12250000001,0.0,0.0,9.807140255956371,9250.592400000001,5.124440056536745,28250.886400000003,3.0675723300355937,88.5481,6.8681616963216605,923866.9923999999,6.762729506931879,748225.0,2.6390573296152584,196,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.67374804
247,290.35,0.0,96.18,168.08,9.41,961.18,865.0,28,5.671087091818059,84303.12250000001,0.0,0.0,9.807140255956371,9250.592400000001,5.124440056536745,28250.886400000003,3.0675723300355937,88.5481,6.8681616963216605,923866.9923999999,6.762729506931879,748225.0,3.332204510175204,784,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,1,0,290.35,0.0,0.0,0.0,96.18,0.0,168.08,0.0,9.41,0.0,961.18,0.0,865.0,0.0,5.671087091818059,0.0,84303.12250000001,0.0,0.0,0.0,0.0,0.0,9.807140255956371,0.0,9250.592400000001,0.0,5.124440056536745,0.0,28250.886400000003,0.0,3.0675723300355937,0.0,88.5481,0.0,6.8681616963216605,0.0,923866.9923999999,0.0,6.762729506931879,0.0,748225.0,0.0,0.0,0.0,0.3312553814361977,0.0,1.7274512137077582,0.0,0.03240916135698295,0.0,0.3020766141617595,0.0,0.3356647398843931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722275107091861,0.0,0.10006450404710877,0.0,0.11119075144508671,0.0,0.05598524512137077,0.0,0.174868390936141,0.0,0.1943121387283237,0.0,0.009790049730539546,0.0,0.010878612716763006,0.0,1.1111907514450867,0.0,34.73580088
248,290.35,0.0,96.18,168.08,9.41,961.18,865.0,56,5.671087091818059,84303.12250000001,0.0,0.0,9.807140255956371,9250.592400000001,5.124440056536745,28250.886400000003,3.0675723300355937,88.5481,6.8681616963216605,923866.9923999999,6.762729506931879,748225.0,4.02535169073515,3136,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,0,1,0.0,290.35,0.0,0.0,0.0,96.18,0.0,168.08,0.0,9.41,0.0,961.18,0.0,865.0,0.0,5.671087091818059,0.0,84303.12250000001,0.0,0.0,0.0,0.0,0.0,9.807140255956371,0.0,9250.592400000001,0.0,5.124440056536745,0.0,28250.886400000003,0.0,3.0675723300355937,0.0,88.5481,0.0,6.8681616963216605,0.0,923866.9923999999,0.0,6.762729506931879,0.0,748225.0,0.0,0.0,0.0,0.3312553814361977,0.0,1.7274512137077582,0.0,0.03240916135698295,0.0,0.3020766141617595,0.0,0.3356647398843931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722275107091861,0.0,0.10006450404710877,0.0,0.11119075144508671,0.0,0.05598524512137077,0.0,0.174868390936141,0.0,0.1943121387283237,0.0,0.009790049730539546,0.0,0.010878612716763006,0.0,1.1111907514450867,45.08483564
249,290.35,0.0,96.18,168.08,9.41,961.18,865.0,100,5.671087091818059,84303.12250000001,0.0,0.0,9.807140255956371,9250.592400000001,5.124440056536745,28250.886400000003,3.0675723300355937,88.5481,6.8681616963216605,923866.9923999999,6.762729506931879,748225.0,4.605170185988092,10000,0.0,0.3312553814361977,1.7274512137077582,0.03240916135698295,0.3020766141617595,0.3356647398843931,0.0,0.0,0.0,0.5722275107091861,0.10006450404710877,0.11119075144508671,0.05598524512137077,0.174868390936141,0.1943121387283237,0.009790049730539546,0.010878612716763006,1.1111907514450867,0,1,0.0,290.35,0.0,0.0,0.0,96.18,0.0,168.08,0.0,9.41,0.0,961.18,0.0,865.0,0.0,5.671087091818059,0.0,84303.12250000001,0.0,0.0,0.0,0.0,0.0,9.807140255956371,0.0,9250.592400000001,0.0,5.124440056536745,0.0,28250.886400000003,0.0,3.0675723300355937,0.0,88.5481,0.0,6.8681616963216605,0.0,923866.9923999999,0.0,6.762729506931879,0.0,748225.0,0.0,0.0,0.0,0.3312553814361977,0.0,1.7274512137077582,0.0,0.03240916135698295,0.0,0.3020766141617595,0.0,0.3356647398843931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722275107091861,0.0,0.10006450404710877,0.0,0.11119075144508671,0.0,0.05598524512137077,0.0,0.174868390936141,0.0,0.1943121387283237,0.0,0.009790049730539546,0.0,0.010878612716763006,0.0,1.1111907514450867,48.97348028
250,277.05,0.0,97.39,160.6,11.83,973.9,875.61,14,5.6241979953133585,76756.7025,0.0,0.0,9.86863719061553,9484.812100000001,5.078916801512661,25792.359999999997,3.4394767043839676,139.9489,6.881308628967154,948481.21,6.774920786323555,766692.8721,2.6390573296152584,196,0.0,0.351524995488179,1.7250933997509341,0.04269987366901281,0.28447479207310816,0.31640798985849866,0.0,0.0,0.0,0.6064134495641346,0.1,0.11122531720743253,0.0736612702366127,0.164903994249923,0.18341499069220313,0.012147037683540404,0.01351058119482418,1.1122531720743254,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.885667
251,277.05,0.0,97.39,160.6,11.83,973.9,875.61,28,5.6241979953133585,76756.7025,0.0,0.0,9.86863719061553,9484.812100000001,5.078916801512661,25792.359999999997,3.4394767043839676,139.9489,6.881308628967154,948481.21,6.774920786323555,766692.8721,3.332204510175204,784,0.0,0.351524995488179,1.7250933997509341,0.04269987366901281,0.28447479207310816,0.31640798985849866,0.0,0.0,0.0,0.6064134495641346,0.1,0.11122531720743253,0.0736612702366127,0.164903994249923,0.18341499069220313,0.012147037683540404,0.01351058119482418,1.1122531720743254,1,0,277.05,0.0,0.0,0.0,97.39,0.0,160.6,0.0,11.83,0.0,973.9,0.0,875.61,0.0,5.6241979953133585,0.0,76756.7025,0.0,0.0,0.0,0.0,0.0,9.86863719061553,0.0,9484.812100000001,0.0,5.078916801512661,0.0,25792.359999999997,0.0,3.4394767043839676,0.0,139.9489,0.0,6.881308628967154,0.0,948481.21,0.0,6.774920786323555,0.0,766692.8721,0.0,0.0,0.0,0.351524995488179,0.0,1.7250933997509341,0.0,0.04269987366901281,0.0,0.28447479207310816,0.0,0.31640798985849866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6064134495641346,0.0,0.1,0.0,0.11122531720743253,0.0,0.0736612702366127,0.0,0.164903994249923,0.0,0.18341499069220313,0.0,0.012147037683540404,0.0,0.01351058119482418,0.0,1.1122531720743254,0.0,48.28400428
252,277.05,0.0,97.39,160.6,11.83,973.9,875.61,56,5.6241979953133585,76756.7025,0.0,0.0,9.86863719061553,9484.812100000001,5.078916801512661,25792.359999999997,3.4394767043839676,139.9489,6.881308628967154,948481.21,6.774920786323555,766692.8721,4.02535169073515,3136,0.0,0.351524995488179,1.7250933997509341,0.04269987366901281,0.28447479207310816,0.31640798985849866,0.0,0.0,0.0,0.6064134495641346,0.1,0.11122531720743253,0.0736612702366127,0.164903994249923,0.18341499069220313,0.012147037683540404,0.01351058119482418,1.1122531720743254,0,1,0.0,277.05,0.0,0.0,0.0,97.39,0.0,160.6,0.0,11.83,0.0,973.9,0.0,875.61,0.0,5.6241979953133585,0.0,76756.7025,0.0,0.0,0.0,0.0,0.0,9.86863719061553,0.0,9484.812100000001,0.0,5.078916801512661,0.0,25792.359999999997,0.0,3.4394767043839676,0.0,139.9489,0.0,6.881308628967154,0.0,948481.21,0.0,6.774920786323555,0.0,766692.8721,0.0,0.0,0.0,0.351524995488179,0.0,1.7250933997509341,0.0,0.04269987366901281,0.0,0.28447479207310816,0.0,0.31640798985849866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6064134495641346,0.0,0.1,0.0,0.11122531720743253,0.0,0.0736612702366127,0.0,0.164903994249923,0.0,0.18341499069220313,0.0,0.012147037683540404,0.0,0.01351058119482418,0.0,1.1122531720743254,51.03501352
